,City,FlightNumber,FlightStatus,OriginAirport,ScheduledTime,AirLine
1871,EDDS,LX 3823,Arrived,Bilbao,2022-06-08 16:25+02:00,SWISS
1872,EDDS,NH 5464,Arrived,Bilbao,2022-06-08 16:25+02:00,ANA
1873,EDDS,NH 5468,Arrived,Budapest,2022-06-08 16:15+02:00,ANA
1874,EDDS,NH 5884,Arrived,Istanbul,2022-06-08 16:00+02:00,ANA
1875,EDDS,NH 5886,Arrived,Warsaw,2022-06-08 16:15+02:00,ANA
1876,EDDS,NH 5890,Arrived,Kraków,2022-06-08 16:00+02:00,ANA
1877,EDDS,NH 6004,Arrived,Venice,2022-06-08 16:05+02:00,ANA
1878,EDDS,NH 6012,Arrived,Rome,2022-06-08 16:45+02:00,ANA
1879,EDDS,NH 6046,Arrived,Dresden,2022-06-08 16:20+02:00,ANA
1880,EDDS,NH 6058,Arrived,Lisbon,2022-06-08 16:05+02:00,ANA
1881,EDDS,NH 6074,Arrived,Leipzig,2022-06-08 16:15+02:00,ANA
1882,EDDS,NH 6130,Arrived,Lyon,2022-06-08 16:10+02:00,ANA
1883,EDDS,NH 6134,Arrived,Nice,2022-06-08 16:15+02:00,ANA
1884,EDDS,NH 6174,Arrived,Amsterdam,2022-06-08 16:00+02:00,ANA
1885,EDDS,NH 6180,Arrived,Copenhagen,2022-06-08 16:25+02:00,ANA
1886,EDDS,NH 6245,Arrived,Zagreb,2022-06-08 16:10+02:00,ANA
1887,EDDS,NH 6881,Canceled,Firenze,2022-06-08 16:15+02:00,ANA
1888,EDDS,OS 131,Arrived,Vienna,2022-06-08 16:40+02:00,Austrian
1889,EDDS,OS 7229,Arrived,Graz,2022-06-08 16:15+02:00,Austrian
1890,EDDS,OS 7328,Arrived,Bilbao,2022-06-08 16:25+02:00,Austrian
1891,EDDS,OS 7394,Arrived,Lisbon,2022-06-08 16:05+02:00,Austrian
1892,EDDS,OS 7414,Arrived,Málaga,2022-06-08 16:00+02:00,Austrian
1893,EDDS,OU 412,Arrived,Split,2022-06-08 16:35+02:00,Croatia
1894,EDDS,OU 5404,Arrived,Zagreb,2022-06-08 16:10+02:00,Croatia
1895,EDDS,OU 5451,Arrived,Hamburg,2022-06-08 16:10+02:00,Croatia
1896,EDDS,OU 5483,Arrived,London,2022-06-08 16:05+02:00,Croatia
1897,EDDS,OZ 9380,Arrived,Split,2022-06-08 16:35+02:00,Asiana
1898,EDDS,PC 995,Arrived,Istanbul,2022-06-08 16:40+02:00,Pegasus
1899,EDDS,SK 3641,Arrived,Copenhagen,2022-06-08 16:25+02:00,SAS
1900,EDDS,SK 9431,Arrived,Vienna,2022-06-08 16:40+02:00,SAS
1901,EDDS,LO 5377,Arrived,Warsaw,2022-06-08 16:15+02:00,LOT - Polish
1902,EDDS,LO 5373,Arrived,Gdańsk,2022-06-08 16:15+02:00,LOT - Polish
1903,EDDS,LO 4303,CanceledUncertain,Split,2022-06-08 16:35+02:00,LOT - Polish
1904,EDDS,SQ 2069,Arrived,Dresden,2022-06-08 16:20+02:00,Singapore
1905,EDDS,SQ 2097,Arrived,Lyon,2022-06-08 16:10+02:00,Singapore
1906,EDDS,SQ 2424,Arrived,Split,2022-06-08 16:35+02:00,Singapore
1907,EDDS,TG 7679,Arrived,Lisbon,2022-06-08 16:05+02:00,Thai Airways International
1908,EDDS,TP 6701,Arrived,Lisbon,2022-06-08 16:05+02:00,TAP Air Portugal
1909,EDDS,TP 6870,Arrived,Split,2022-06-08 16:35+02:00,TAP Air Portugal
1910,EDDS,TP 7619,Arrived,Copenhagen,2022-06-08 16:25+02:00,TAP Air Portugal
1911,EDDS,TP 7829,Arrived,Dresden,2022-06-08 16:20+02:00,TAP Air Portugal
1912,EDDS,TP 7847,Arrived,Leipzig,2022-06-08 16:15+02:00,TAP Air Portugal
1913,EDDS,TP 7973,Arrived,Budapest,2022-06-08 16:15+02:00,TAP Air Portugal
1914,EDDS,TP 7993,Arrived,Zagreb,2022-06-08 16:10+02:00,TAP Air Portugal
1915,EDDS,UA 8816,Arrived,London,2022-06-08 16:05+02:00,United
1916,EDDS,UA 8823,Arrived,Bilbao,2022-06-08 16:25+02:00,United
1917,EDDS,UA 8847,Arrived,Rome,2022-06-08 16:45+02:00,United
1918,EDDS,UA 8893,Arrived,Warsaw,2022-06-08 16:15+02:00,United
1919,EDDS,UA 8955,Arrived,Munich,2022-06-08 16:00+02:00,United
1920,EDDS,UA 8981,Arrived,Hamburg,2022-06-08 16:10+02:00,United
1921,EDDS,UA 9003,Arrived,Dresden,2022-06-08 16:20+02:00,United
1922,EDDS,UA 9026,Arrived,Lyon,2022-06-08 16:10+02:00,United
1923,EDDS,UA 9036,Arrived,Istanbul,2022-06-08 16:00+02:00,United
1924,EDDS,UA 9059,Arrived,Nice,2022-06-08 16:15+02:00,United
1925,EDDS,UA 9275,Arrived,Copenhagen,2022-06-08 16:25+02:00,United
1926,EDDS,UA 9314,Arrived,Barcelona,2022-06-08 16:05+02:00,United
1927,EDDS,UA 9327,Arrived,Graz,2022-06-08 16:15+02:00,United
1928,EDDS,UA 9344,Arrived,Wrocław,2022-06-08 16:00+02:00,United
1929,EDDS,UA 9396,Arrived,Kraków,2022-06-08 16:00+02:00,United
1930,EDDS,UA 9441,Arrived,Gdańsk,2022-06-08 16:15+02:00,United
1931,EDDS,UA 9453,Arrived,Venice,2022-06-08 16:05+02:00,United
1932,EDDS,UA 9503,Arrived,Lisbon,2022-06-08 16:05+02:00,United
1933,EDDS,UA 9514,Arrived,Budapest,2022-06-08 16:15+02:00,United
1934,EDDS,UA 9518,Arrived,Amsterdam,2022-06-08 16:00+02:00,United
1935,EDDS,OZ 541,Arrived,Seoul,2022-06-08 17:20+02:00,Asiana
1936,EDDS,UA 9694,Canceled,Firenze,2022-06-08 16:15+02:00,United
1937,EDDS,UA 9581,Arrived,Belgrade,2022-06-08 16:10+02:00,United
1938,EDDS,UA 9577,Arrived,Leipzig,2022-06-08 16:15+02:00,United
1939,EDDS,LH 2,Arrived,Frankfurt-am-Main,2022-06-08 07:35+02:00,Lufthansa
1940,EDDS,AF 1410,Arrived,Paris,2022-06-08 08:50+02:00,Air France
1941,EDDS,DS 1023,Arrived,Bâle/Mulhouse,2022-06-08 08:00+02:00,Easyjet Switzerland
1942,EDDS,EW 32,Arrived,Cologne,2022-06-08 08:00+02:00,Eurowings
1943,EDDS,KL 1777,Arrived,Amsterdam,2022-06-08 07:55+02:00,KLM
1944,EDDS,EW 9030,Arrived,Duesseldorf,2022-06-08 07:55+02:00,Eurowings
1945,EDDS,LH 4,Arrived,Frankfurt-am-Main,2022-06-08 08:35+02:00,Lufthansa
1946,EDDS,LX 1050,Arrived,Zurich,2022-06-08 08:50+02:00,SWISS
1947,EDDS,NJE 523R,Arrived,Unknown,2022-06-08 08:29+02:00,NJE
1948,EDDS,U2 1023,CanceledUncertain,Bâle/Mulhouse,2022-06-08 08:00+02:00,easyJet
1949,EDDS,W2 5230,CanceledUncertain,Mannheim,2022-06-08 08:15+02:00,FlexFlight
1950,EDDS,4U 7047,Arrived,Stuttgart,2022-06-08 09:21+02:00,Germanwings
1951,EDDS,4U 7171,Arrived,Munich,2022-06-08 09:56+02:00,Germanwings
1952,EDDS,BA 964,Arrived,London,2022-06-08 09:50+02:00,British Airways
1953,EDDS,EW 7047,Arrived,Stuttgart,2022-06-08 09:35+02:00,Eurowings
1954,EDDS,EW 7181,Arrived,Amsterdam,2022-06-08 09:25+02:00,Eurowings
1955,EDDS,LH 2052,Arrived,Munich,2022-06-08 09:25+02:00,Lufthansa
1956,EDDS,LH 6,Arrived,Frankfurt-am-Main,2022-06-08 09:05+02:00,Lufthansa
1957,EDDS,OS 175,Arrived,Vienna,2022-06-08 09:00+02:00,Austrian
1958,EDDS,SK 1641,Arrived,Copenhagen,2022-06-08 09:15+02:00,SAS
1959,EDDS,SL 2645,Arrived,Stockholm,2022-06-08 09:58+02:00,SAS Ireland
1960,EDDS,TK 1661,Arrived,Istanbul,2022-06-08 09:45+02:00,Turkish
1961,EDDS,XQ 170,Arrived,Antalya,2022-06-08 09:50+02:00,SunExpress
1962,EDDS,A3 824,Arrived,Athens,2022-06-08 10:20+02:00,Aegean
1963,EDDS,DE 1521,Arrived,Palma De Mallorca,2022-06-08 10:35+02:00,Condor
1964,EDDS,EI 392,Arrived,Dublin,2022-06-08 10:05+02:00,Aer Lingus
1965,EDDS,EW 7171,Arrived,Munich,2022-06-08 10:00+02:00,Eurowings
1966,EDDS,EW 7403,Arrived,Paris,2022-06-08 10:30+02:00,Eurowings
1967,EDDS,EW 7753,Arrived,Vienna,2022-06-08 10:40+02:00,Eurowings
1968,EDDS,EW 7761,Arrived,Zurich,2022-06-08 10:30+02:00,Eurowings
1969,EDDS,FR 1518,Arrived,London,2022-06-08 10:15+02:00,Ryanair
1970,EDDS,FR 9168,Arrived,Palma De Mallorca,2022-06-08 10:15+02:00,Ryanair
1971,EDDS,LH 2054,Arrived,Munich,2022-06-08 10:30+02:00,Lufthansa
1972,EDDS,LH 8,Arrived,Frankfurt-am-Main,2022-06-08 10:05+02:00,Lufthansa
1973,EDDS,LO 399,Arrived,Warsaw,2022-06-08 10:40+02:00,LOT - Polish
1974,EDDS,4U 9030,Arrived,Duesseldorf,2022-06-08 07:47+02:00,Germanwings
1975,EDDS,FR 5501,Arrived,Bergamo,2022-06-08 08:20+02:00,Ryanair
1976,EDDS,LH 2050,Arrived,Munich,2022-06-08 08:00+02:00,Lufthansa
1977,EDDS,PCH 157,Arrived,Unknown,2022-06-08 10:48+02:00,PCH
1978,EDDS,SK 2645,Arrived,Stockholm,2022-06-08 10:10+02:00,SAS
1979,EDDS,SN 2623,Arrived,Brussels,2022-06-08 10:30+02:00,Brussels
1980,EDDS,AHO 313G,Arrived,Unknown,2022-06-08 11:20+02:00,AHO
1981,EDDS,AP 5883,Arrived,Unknown,2022-06-08 11:34+02:00,AlbaStar
1982,EDDS,EW 7465,Arrived,London,2022-06-08 11:25+02:00,Eurowings
1983,EDDS,JKH 2B,Arrived,Unknown,2022-06-08 11:38+02:00,JKH
1984,EDDS,KL 1779,Arrived,Amsterdam,2022-06-08 11:50+02:00,KLM
1985,EDDS,LH 10,Arrived,Frankfurt-am-Main,2022-06-08 11:05+02:00,Lufthansa
1986,EDDS,AY 1423,Arrived,Helsinki,2022-06-08 12:10+02:00,Finnair
1987,EDDS,DE 1543,Arrived,Palma De Mallorca,2022-06-08 12:55+02:00,Condor
1988,EDDS,DX 211,Arrived,Saarbrücken,2022-06-08 12:25+02:00,Danish Air
1989,EDDS,EW 7547,Arrived,Porto,2022-06-08 12:40+02:00,Eurowings
1990,EDDS,EW 7587,Arrived,Palma De Mallorca,2022-06-08 12:45+02:00,Eurowings
1991,EDDS,EW 7591,Arrived,Palma De Mallorca,2022-06-08 12:15+02:00,Eurowings
1992,EDDS,U2 8343,Arrived,London,2022-06-08 12:20+02:00,easyJet
1993,EDDS,AF 1710,Arrived,Paris,2022-06-08 13:50+02:00,Air France
1994,EDDS,BA 962,Arrived,London,2022-06-08 13:25+02:00,British Airways
1995,EDDS,BT 251,Arrived,Riga,2022-06-08 13:40+02:00,Air Baltic
1996,EDDS,EK 59,Arrived,Dubai City,2022-06-08 13:35+02:00,Emirates
1997,EDDS,EW 7581,Arrived,Palma De Mallorca,2022-06-08 13:15+02:00,Eurowings
1998,EDDS,EW 7675,Arrived,Heraklion,2022-06-08 13:50+02:00,Eurowings
1999,EDDS,LH 14,Arrived,Frankfurt-am-Main,2022-06-08 13:05+02:00,Lufthansa
2000,EDDS,NJE 465E,Arrived,Unknown,2022-06-08 13:18+02:00,NJE
2001,EDDS,NOZ 26HR,Arrived,Oslo,2022-06-08 13:54+02:00,NOZ
2002,EDDS,DE 1687,Arrived,Heraklion,2022-06-08 14:20+02:00,Condor
2003,EDDS,DY 1126,Arrived,Oslo,2022-06-08 14:05+02:00,Norwegian Air Shuttle
2004,EDDS,EW 7199,Arrived,Oslo,2022-06-08 14:55+02:00,Eurowings
2005,EDDS,EW 7221,Arrived,Goteborg,2022-06-08 14:00+02:00,Eurowings
2006,EDDS,FR 8511,Arrived,Dublin,2022-06-08 14:50+02:00,Ryanair
2007,EDDS,KL 1781,Arrived,Amsterdam,2022-06-08 14:15+02:00,KLM
2008,EDDS,LH 16,Arrived,Frankfurt-am-Main,2022-06-08 14:05+02:00,Lufthansa
2009,EDDS,LH 2060,Arrived,Munich,2022-06-08 14:30+02:00,Lufthansa
2010,EDDS,LX 1056,Arrived,Zurich,2022-06-08 14:05+02:00,SWISS
2011,EDDS,OS 173,Arrived,Vienna,2022-06-08 14:20+02:00,Austrian
2012,EDDS,SK 649,Arrived,Copenhagen,2022-06-08 14:55+02:00,SAS
2013,EDDS,TK 1665,Arrived,Istanbul,2022-06-08 14:10+02:00,Turkish
2014,EDDS,VY 1820,Arrived,Barcelona,2022-06-08 14:10+02:00,Vueling
2015,EDDS,VY 8580,Arrived,Paris,2022-06-08 14:25+02:00,Vueling
2016,EDDS,W6 4755,Arrived,Sarajevo,2022-06-08 14:30+02:00,Wizz Air
2017,EDDS,4U 7NA,Arrived,Stuttgart,2022-06-08 15:50+02:00,Germanwings
2018,EDDS,EW 7813,Canceled,Venice,2022-06-08 15:25+02:00,Eurowings
2019,EDDS,EW 7845,Arrived,Olbia,2022-06-08 15:25+02:00,Eurowings
2020,EDDS,TP 562,Arrived,Lisbon,2022-06-08 12:40+02:00,TAP Air Portugal
2021,EDDS,PC 1043,Arrived,Istanbul,2022-06-08 12:45+02:00,Pegasus
2022,EDDS,4U 5JU,Arrived,Unknown,2022-06-08 16:08+02:00,Germanwings
2023,EDDS,7E 424,Arrived,Unknown,2022-06-08 16:42+02:00,Sylt Air
2024,EDDS,EW 2036,Arrived,Stuttgart,2022-06-08 16:15+02:00,Eurowings
2025,EDDS,EW 34,Canceled,Cologne,2022-06-08 16:50+02:00,Eurowings
2026,EDDS,EW 7583,Arrived,Palma De Mallorca,2022-06-08 16:25+02:00,Eurowings
2027,EDDS,EW 9036,Arrived,Duesseldorf,2022-06-08 16:20+02:00,Eurowings
2028,EDDS,FR 6848,Arrived,Gdańsk,2022-06-08 16:15+02:00,Ryanair
2029,EDDS,LH 20,Arrived,Frankfurt-am-Main,2022-06-08 16:05+02:00,Lufthansa
2030,EDDS,LH 2062,Arrived,Munich,2022-06-08 16:30+02:00,Lufthansa
2031,EDDS,TP 564,Arrived,Lisbon,2022-06-08 16:35+02:00,TAP Air Portugal
2032,EDDS,U2 1841,Arrived,Manchester,2022-06-08 16:20+02:00,easyJet
2033,EDDS,LH 2058,Arrived,Munich,2022-06-08 12:30+02:00,Lufthansa
2034,EDDS,IB 3270,Arrived,Madrid,2022-06-08 15:05+02:00,Iberia
2035,EDDS,W6 4125,Arrived,Belgrade,2022-06-08 15:30+02:00,Wizz Air
2036,EDDS,SCR 64,Arrived,Unknown,2022-06-08 07:26+02:00,SCR
2037,EDDS,LH 2090,Arrived,Munich,2022-06-08 08:00+02:00,Lufthansa
2038,EDDS,SOW 3,Arrived,Unknown,2022-06-08 08:11+02:00,SOW
2039,EDDS,DCFGT,Arrived,Unknown,2022-06-08 09:20+02:00,DCFGT
2040,EDDS,NJE 4SR,Arrived,Unknown,2022-06-08 09:29+02:00,NJE
2041,EDDS,OS 291,Arrived,Vienna,2022-06-08 09:50+02:00,Austrian
2042,EDDS,AF 1338,Arrived,Paris,2022-06-08 10:20+02:00,Air France
2043,EDDS,BA 976,Arrived,London,2022-06-08 10:50+02:00,British Airways
2044,EDDS,EW 3653,Arrived,Thessaloniki,2022-06-08 10:05+02:00,Eurowings
2045,EDDS,EW 6850,Arrived,Palma De Mallorca,2022-06-08 10:20+02:00,Eurowings
2046,EDDS,KL 1903,Arrived,Amsterdam,2022-06-08 10:20+02:00,KLM
2047,EDDS,LH 48,Arrived,Frankfurt-am-Main,2022-06-08 10:00+02:00,Lufthansa
2048,EDDS,TK 1553,Arrived,Istanbul,2022-06-08 10:05+02:00,Turkish
2049,EDDS,ABR 583,Arrived,Milan,2022-06-08 11:23+02:00,ABR
2050,EDDS,X3 4313,Arrived,Rodes Island,2022-06-08 11:20+02:00,TUIfly
2051,EDDS,H6 3017,Arrived,Unknown,2022-06-08 12:10+02:00,Bulgarian Air Charter
2052,EDDS,LH 2096,Arrived,Munich,2022-06-08 12:10+02:00,Lufthansa
2053,EDDS,PCH 555,Arrived,Unknown,2022-06-08 12:19+02:00,PCH
2054,EDDS,X3 4373,Arrived,Kos Island,2022-06-08 12:30+02:00,TUIfly
2055,EDDS,XR 59JZ,Arrived,Unknown,2022-06-08 12:29+02:00,Corendon  Europe
2056,EDDS,ABR 255,Arrived,Paris,2022-06-08 13:15+02:00,ABR
2057,EDDS,KL 1909,Arrived,Amsterdam,2022-06-08 13:40+02:00,KLM
2058,EDDS,LH 52,Arrived,Frankfurt-am-Main,2022-06-08 13:40+02:00,Lufthansa
2059,EDDS,VY 1890,Arrived,Barcelona,2022-06-08 13:05+02:00,Vueling
2060,EDDS,AF 1638,Arrived,Paris,2022-06-08 14:25+02:00,Air France
2061,EDDS,PC 1033,Arrived,Istanbul,2022-06-08 14:40+02:00,Pegasus
2062,EDDS,X3 2315,Arrived,Palma De Mallorca,2022-06-08 14:50+02:00,TUIfly
2063,EDDS,X3 8916,Arrived,Unknown,2022-06-08 15:53+02:00,TUIfly
2064,EDDS,LH 2100,Arrived,Munich,2022-06-08 16:45+02:00,Lufthansa
2065,EDDS,LH 46,Arrived,Frankfurt-am-Main,2022-06-08 07:50+02:00,Lufthansa
2066,EDDS,EW 2052,Unknown,Stuttgart,2022-06-08 07:20+02:00,Eurowings
2067,EDDS,4U 3RC,Arrived,Stuttgart,2022-06-08 07:10+02:00,Germanwings
2068,EDDS,TWG 144,Arrived,Unknown,2022-06-08 16:07+02:00,TWG
2069,EDDS,OS 215,Arrived,Vienna,2022-06-08 07:20+02:00,Austrian
2070,EDDS,QY 92P,Arrived,Brussels,2022-06-08 07:36+02:00,EAT Leipzig
2071,EDDS,ABR 467,Arrived,Paris,2022-06-08 08:52+02:00,ABR
2072,EDDS,EW 6800,Arrived,Palma De Mallorca,2022-06-08 09:50+02:00,Eurowings
2073,EDDS,LH 156,Arrived,Frankfurt-am-Main,2022-06-08 09:50+02:00,Lufthansa
2074,EDDS,LH 2164,Arrived,Munich,2022-06-08 09:10+02:00,Lufthansa
2075,EDDS,QY 6823,Arrived,Madrid,2022-06-08 09:15+02:00,EAT Leipzig
2076,EDDS,XC 3103,Arrived,Antalya,2022-06-08 09:25+02:00,Corendon Air
2077,EDDS,H6 3921,Arrived,Unknown,2022-06-08 10:53+02:00,Bulgarian Air Charter
2078,EDDS,ABR 593,Arrived,Madrid,2022-06-08 11:32+02:00,ABR
2079,EDDS,ABR 738,Arrived,Barcelona,2022-06-08 11:21+02:00,ABR
2080,EDDS,DE 1527,Unknown,Palma De Mallorca,2022-06-08 11:50+02:00,Condor
2081,EDDS,DE 1679,Arrived,Kerkyra Island,2022-06-08 11:05+02:00,Condor
2082,EDDS,ABR 5CB,Arrived,Nottingham,2022-06-08 12:04+02:00,ABR
2083,EDDS,LH 154,Arrived,Frankfurt-am-Main,2022-06-08 07:50+02:00,Lufthansa
2084,EDDS,SM 2974,Arrived,Hurghada,2022-06-08 06:55+02:00,Air Cairo
2085,EDDS,XQ 274,Arrived,Antalya,2022-06-08 12:00+02:00,SunExpress
2086,EDDS,ABR 898,Arrived,Rome,2022-06-08 13:40+02:00,ABR
2087,EDDS,DE 1653,Arrived,Heraklion,2022-06-08 13:35+02:00,Condor
2088,EDDS,JKH 2B,Arrived,Hamburg,2022-06-08 13:20+02:00,JKH
2089,EDDS,ATL 9K,Arrived,Unknown,2022-06-08 14:55+02:00,ATL
2090,EDDS,LH 158,Arrived,Frankfurt-am-Main,2022-06-08 14:25+02:00,Lufthansa
2091,EDDS,JKH 3C,Arrived,Maastricht,2022-06-08 15:37+02:00,JKH
2092,EDDS,LH 2168,Arrived,Munich,2022-06-08 15:55+02:00,Lufthansa
2093,EDDS,QY 222P,Arrived,Rome,2022-06-08 15:32+02:00,EAT Leipzig
2094,EDDS,QY 830,Arrived,Copenhagen,2022-06-08 06:22+02:00,EAT Leipzig
2095,EDDS,FHM 1725,Arrived,Rodes Island,2022-06-08 12:52+02:00,FHM
2096,EDDS,QY 341,Arrived,Los Angeles,2022-06-08 12:08+02:00,EAT Leipzig
2097,EDDS,LH 1707,Arrived,Sofia,2022-06-08 06:55+02:00,Lufthansa
2098,EDDS,LH 587,Arrived,Cairo,2022-06-08 06:05+02:00,Lufthansa
2099,EDDS,SQ 328,Arrived,Singapore,2022-06-08 06:55+02:00,Singapore
2100,EDDS,4U 7170,Arrived,Hamburg,2022-06-08 07:46+02:00,Germanwings
2101,EDDS,AA 716,Arrived,Charlotte,2022-06-08 07:00+02:00,American
2102,EDDS,AC 834,Arrived,Toronto,2022-06-08 07:45+02:00,Air Canada
2103,EDDS,EN 8191,Arrived,Firenze,2022-06-08 07:15+02:00,Air Dolomiti
2104,EDDS,EN 8207,Arrived,Verona,2022-06-08 07:30+02:00,Air Dolomiti
2105,EDDS,EN 8259,Arrived,Torino,2022-06-08 07:35+02:00,Air Dolomiti
2106,EDDS,EW 4064,Arrived,Dortmund,2022-06-08 07:20+02:00,Eurowings
2107,EDDS,LH 1617,Arrived,Warsaw,2022-06-08 07:30+02:00,Lufthansa
2108,EDDS,LH 1627,Arrived,Kraków,2022-06-08 07:20+02:00,Lufthansa
2109,EDDS,LH 1635,Arrived,Wrocław,2022-06-08 07:20+02:00,Lufthansa
2110,EDDS,LH 1641,Arrived,Poznań,2022-06-08 07:20+02:00,Lufthansa
2111,EDDS,LH 1667,Arrived,Sibiu,2022-06-08 07:00+02:00,Lufthansa
2112,EDDS,LH 1673,Arrived,Cluj-Napoca,2022-06-08 07:00+02:00,Lufthansa
2113,EDDS,LH 1683,Arrived,Budapest,2022-06-08 07:20+02:00,Lufthansa
2114,EDDS,LH 1757,Arrived,Athens,2022-06-08 07:35+02:00,Lufthansa
2115,EDDS,LH 2075,Arrived,Hamburg,2022-06-08 07:30+02:00,Lufthansa
2116,EDDS,LH 2107,Arrived,Hanover,2022-06-08 07:30+02:00,Lufthansa
2117,EDDS,LH 2143,Arrived,Münster,2022-06-08 07:05+02:00,Lufthansa
2118,EDDS,LH 2153,Arrived,Stuttgart,2022-06-08 07:05+02:00,Lufthansa
2119,EDDS,LH 2267,Arrived,Marseille,2022-06-08 07:35+02:00,Lufthansa
2120,EDDS,LH 2277,Arrived,Nice,2022-06-08 07:20+02:00,Lufthansa
2121,EDDS,LH 2375,Arrived,Zurich,2022-06-08 07:45+02:00,Lufthansa
2122,EDDS,LH 2433,Arrived,Goteborg,2022-06-08 07:50+02:00,Lufthansa
2123,EDDS,LH 2447,Arrived,Copenhagen,2022-06-08 07:45+02:00,Lufthansa
2124,EDDS,LH 2467,Arrived,Helsinki,2022-06-08 07:45+02:00,Lufthansa
2125,EDDS,LH 2559,Arrived,Tbilisi,2022-06-08 07:15+02:00,Lufthansa
2126,EDDS,LH 437,Arrived,Chicago,2022-06-08 07:20+02:00,Lufthansa
2127,EDDS,LH 1661,Arrived,Timişoara,2022-06-08 06:45+02:00,Lufthansa
2128,EDDS,QR 59,Arrived,Doha,2022-06-08 07:00+02:00,Qatar Airways
2129,EDDS,UA 106,Arrived,District of Columbia,2022-06-08 07:40+02:00,United
2130,EDDS,UA 30,Arrived,Newark,2022-06-08 07:35+02:00,United
2131,EDDS,4U 80,Arrived,Cologne,2022-06-08 08:16+02:00,Germanwings
2132,EDDS,6I 7440,Arrived,Lübeck,2022-06-08 08:30+02:00,Air Alsie
2133,EDDS,BT 221,Arrived,Riga,2022-06-08 08:55+02:00,Air Baltic
2134,EDDS,BT 517,Arrived,Tampere / Pirkkala,2022-06-08 08:05+02:00,Air Baltic
2135,EDDS,CA 687,Arrived,Beijing,2022-06-08 08:05+02:00,Air China LTD
2136,EDDS,CAO 687,Arrived,Beijing,2022-06-08 08:05+02:00,CAO
2137,EDDS,EW 7170,Arrived,Hamburg,2022-06-08 08:05+02:00,Eurowings
2138,EDDS,EW 80,Arrived,Cologne,2022-06-08 08:25+02:00,Eurowings
2139,EDDS,EW 9082,Arrived,Duesseldorf,2022-06-08 08:15+02:00,Eurowings
2140,EDDS,KL 1791,Arrived,Amsterdam,2022-06-08 08:40+02:00,KLM
2141,EDDS,LG 9731,Arrived,Luxembourg,2022-06-08 08:05+02:00,Luxair
2142,EDDS,LH 1715,Arrived,Tirana,2022-06-08 08:15+02:00,Lufthansa
2143,EDDS,LH 1881,Arrived,Nápoli,2022-06-08 08:00+02:00,Lufthansa
2144,EDDS,LH 1963,Arrived,Berlin,2022-06-08 08:30+02:00,Lufthansa
2145,EDDS,LH 2035,Arrived,Duesseldorf,2022-06-08 08:40+02:00,Lufthansa
2146,EDDS,LH 2079,Arrived,Hamburg,2022-06-08 08:30+02:00,Lufthansa
2147,EDDS,LH 2199,Arrived,Bremen,2022-06-08 08:00+02:00,Lufthansa
2148,EDDS,LH 2223,Arrived,Toulouse-Blagnac,2022-06-08 08:00+02:00,Lufthansa
2149,EDDS,LH 2239,Arrived,Paris,2022-06-08 08:15+02:00,Lufthansa
2150,EDDS,LH 2421,Arrived,Stockholm,2022-06-08 08:10+02:00,Lufthansa
2151,EDDS,4U 4064,Arrived,Dortmund,2022-06-08 06:54+02:00,Germanwings
2152,EDDS,SN 2641,Expected,Brussels,2022-06-08 08:15+02:00,Brussels
2153,EDDS,TI 625,Arrived,Antalya,2022-06-08 08:15+02:00,Tailwind
2154,EDDS,A3 432,Arrived,Heraklion,2022-06-08 09:45+02:00,Aegean
2155,EDDS,A3 476,Arrived,Rodes Island,2022-06-08 09:50+02:00,Aegean
2156,EDDS,A3 500,Arrived,Thessaloniki,2022-06-08 09:20+02:00,Aegean
2157,EDDS,AF 1422,Arrived,Paris,2022-06-08 09:10+02:00,Air France
2158,EDDS,AY 1401,Arrived,Helsinki,2022-06-08 09:25+02:00,Finnair
2159,EDDS,BA 948,Arrived,London,2022-06-08 09:50+02:00,British Airways
2160,EDDS,DL 130,Arrived,Atlanta,2022-06-08 09:00+02:00,Delta Air Lines
2161,EDDS,DL 22,Arrived,Detroit,2022-06-08 09:15+02:00,Delta Air Lines
2162,EDDS,EN 8269,Arrived,Milan,2022-06-08 09:50+02:00,Air Dolomiti
2163,EDDS,LH 1675,Arrived,Budapest,2022-06-08 09:55+02:00,Lufthansa
2164,EDDS,LH 1807,Arrived,Madrid,2022-06-08 09:45+02:00,Lufthansa
2165,EDDS,LH 1819,Arrived,Barcelona,2022-06-08 09:40+02:00,Lufthansa
2166,EDDS,LH 1831,Arrived,Bilbao,2022-06-08 09:50+02:00,Lufthansa
2167,EDDS,LH 1873,Arrived,Rome,2022-06-08 09:35+02:00,Lufthansa
2168,EDDS,LH 1927,Arrived,Berlin,2022-06-08 09:30+02:00,Lufthansa
2169,EDDS,LH 1973,Arrived,Cologne,2022-06-08 09:40+02:00,Lufthansa
2170,EDDS,LH 2077,Arrived,Hamburg,2022-06-08 09:30+02:00,Lufthansa
2171,EDDS,LH 2091,Arrived,Hanover,2022-06-08 09:55+02:00,Lufthansa
2172,EDDS,LH 2457,Arrived,Oslo,2022-06-08 09:30+02:00,Lufthansa
2173,EDDS,LH 2483,Arrived,London,2022-06-08 09:45+02:00,Lufthansa
2174,EDDS,LH 2513,Arrived,Birmingham,2022-06-08 09:50+02:00,Lufthansa
2175,EDDS,LH 425,Arrived,Boston,2022-06-08 09:30+02:00,Lufthansa
2176,EDDS,LH 429,Arrived,Charlotte,2022-06-08 09:05+02:00,Lufthansa
